workerid,Answer.language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
A2TDAI42SCGC8X,English,all advances,wheat,darkorange,seafoam,Player B will be disappointed,none-half-half,none-half-half,26,7,3317,NA
A2TDAI42SCGC8X,English,all advances,lightblue,purple,yellow,Exactly one player hit some of his shots,none-half-half,none-half-half,27,1,4703,NA
A2TDAI42SCGC8X,English,all advances,lightblue,wheat,purple,Player B made shots,none-half-half,none-half-half,20,6,4413,NA
A2TDAI42SCGC8X,English,all advances,lightblue,tan,lavender,Player A will be pleased,none-half-all,none-half-all,21,1,3696,NA
A2TDAI42SCGC8X,English,all advances,lightblue,darkorange,royalblue,All of the players will advance,none-none-all,none-none-all,22,1,3976,NA
A2TDAI42SCGC8X,English,all advances,royalblue,lightblue,yellow,Player B will be pleased,half-half-all,all-half-half,23,1,2920,NA
A2TDAI42SCGC8X,English,all advances,darkorange,lightblue,royalblue,Every player hit none of his shots,half-half-all,half-half-all,28,1,2696,NA
A2TDAI42SCGC8X,English,all advances,royalblue,tan,yellow,Player B will advance,half-all-all,half-all-all,1,7,6621,NA
A2TDAI42SCGC8X,English,all advances,purple,lavender,lightblue,Every player hit some of his shots,none-none-half,none-none-half,0,1,7207,NA
A2TDAI42SCGC8X,English,all advances,yellow,lightblue,lavender,Player A will advance,none-half-all,none-all-half,3,1,4787,NA
A2TDAI42SCGC8X,English,all advances,royalblue,wheat,grey,No player hit some of his shots,none-none-none,none-none-none,2,5,13063,NA
A2TDAI42SCGC8X,English,all advances,seafoam,purple,pink,Player C will be pleased,none-half-half,half-half-none,5,1,4156,NA
A2TDAI42SCGC8X,English,all advances,lavender,brown,grey,Player A will be disappointed,none-none-half,none-half-none,4,6,4204,NA
A2TDAI42SCGC8X,English,all advances,grey,seafoam,brown,None of the players will advance,all-all-all,all-all-all,7,1,2966,NA
A2TDAI42SCGC8X,English,all advances,tan,pink,lightorange,Every player hit all of his shots,none-none-all,none-all-none,6,1,6704,NA
A2TDAI42SCGC8X,English,all advances,midnight,wheat,brown,At least one player will advance,none-none-all,none-all-none,9,6,5084,NA
A2TDAI42SCGC8X,English,all advances,wheat,midnight,seafoam,Two players will advance,none-none-all,all-none-none,8,1,3767,NA
A2TDAI42SCGC8X,English,all advances,brown,grey,tan,Exactly one player hit all of his shots,none-half-half,none-half-half,11,1,3635,NA
A2TDAI42SCGC8X,English,all advances,seafoam,tan,midnight,Player C will advance,none-none-half,half-none-none,10,1,2303,NA
A2TDAI42SCGC8X,English,all advances,wheat,royalblue,purple,Three players will advance,none-none-none,none-none-none,13,1,2995,NA
A2TDAI42SCGC8X,English,all advances,lavender,darkorange,lightorange,All the players will advance,none-all-all,all-all-none,12,1,3227,NA
A2TDAI42SCGC8X,English,all advances,pink,darkorange,purple,Player C will be disappointed,none-half-all,all-half-none,15,7,3687,NA
A2TDAI42SCGC8X,English,all advances,wheat,yellow,pink,Player C made shots,half-all-all,all-all-half,14,5,4057,NA
A2TDAI42SCGC8X,English,all advances,pink,wheat,darkorange,No player hit none of his shots,half-half-half,half-half-half,17,5,6258,NA
A2TDAI42SCGC8X,English,all advances,tan,darkorange,yellow,No player hit all of his shots,none-none-all,none-none-all,16,1,3510,NA
A2TDAI42SCGC8X,English,all advances,royalblue,seafoam,grey,Most of the players will advance,none-half-all,none-half-all,19,1,4072,NA
A2TDAI42SCGC8X,English,all advances,royalblue,lightblue,yellow,One player will advance,none-half-all,all-none-half,18,7,5128,NA
A2TDAI42SCGC8X,English,all advances,royalblue,lightorange,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,1,6893,yes
A2TDAI42SCGC8X,English,all advances,brown,midnight,pink,Player C messed up,all-all-none,all-all-none,-3,7,13219,yes
A2TDAI42SCGC8X,English,all advances,wheat,lightblue,darkorange,Player B will advance to the next round,all-few-none,all-few-none,-2,1,7350,yes
A2DCLIBGQV2ZMT,English,all advances,pink,lightblue,brown,Player B will be pleased,none-none-half,none-half-none,24,6,5823,NA
A2DCLIBGQV2ZMT,English,all advances,brown,seafoam,lightorange,None of the players will advance,none-none-all,none-all-none,25,2,5011,NA
A2DCLIBGQV2ZMT,English,all advances,seafoam,brown,grey,No player hit none of his shots,none-none-half,half-none-none,26,1,5807,NA
A2DCLIBGQV2ZMT,English,all advances,yellow,darkorange,lightblue,Player A will be disappointed,none-half-half,half-none-half,27,5,4104,NA
A2DCLIBGQV2ZMT,English,all advances,purple,seafoam,midnight,Player A will advance,none-half-half,none-half-half,20,2,6183,NA
A2DCLIBGQV2ZMT,English,all advances,brown,tan,lavender,Three players will advance,none-half-all,none-all-half,21,5,5019,NA
A2DCLIBGQV2ZMT,English,all advances,lavender,purple,seafoam,Exactly one player hit some of his shots,all-all-all,all-all-all,22,6,5602,NA
A2DCLIBGQV2ZMT,English,all advances,pink,yellow,lightblue,Player B will be disappointed,none-half-half,half-none-half,23,5,4037,NA
A2DCLIBGQV2ZMT,English,all advances,midnight,lightorange,purple,Player A made shots,none-none-half,none-none-half,28,3,4434,NA
A2DCLIBGQV2ZMT,English,all advances,yellow,lavender,pink,One player will advance,none-half-half,half-none-half,1,3,8671,NA
A2DCLIBGQV2ZMT,English,all advances,lightorange,grey,tan,All the players will advance,none-none-half,none-none-half,0,1,30198,NA
A2DCLIBGQV2ZMT,English,all advances,purple,lightblue,lavender,Player A will be pleased,half-all-all,all-half-all,3,7,4425,NA
A2DCLIBGQV2ZMT,English,all advances,tan,seafoam,royalblue,Player C will be pleased,none-half-all,all-half-none,2,1,4745,NA
A2DCLIBGQV2ZMT,English,all advances,wheat,yellow,royalblue,Player C will be disappointed,none-half-all,none-half-all,5,2,7105,NA
A2DCLIBGQV2ZMT,English,all advances,brown,yellow,grey,No player hit some of his shots,half-half-half,half-half-half,4,3,9182,NA
A2DCLIBGQV2ZMT,English,all advances,purple,tan,lightorange,At least one player will advance,none-half-all,all-half-none,7,5,6143,NA
A2DCLIBGQV2ZMT,English,all advances,midnight,lavender,wheat,Player B will advance,none-half-all,all-none-half,6,3,5639,NA
A2DCLIBGQV2ZMT,English,all advances,lavender,lightorange,brown,Most of the players will advance,none-all-all,all-all-none,9,6,4822,NA
A2DCLIBGQV2ZMT,English,all advances,purple,brown,tan,Player B made shots,none-none-all,none-none-all,8,1,3964,NA
A2DCLIBGQV2ZMT,English,all advances,grey,brown,royalblue,Exactly one player hit none of his shots,all-all-all,all-all-all,11,1,5917,NA
A2DCLIBGQV2ZMT,English,all advances,wheat,seafoam,grey,Player C made shots,half-half-all,half-half-all,10,7,4949,NA
A2DCLIBGQV2ZMT,English,all advances,wheat,lavender,yellow,Every player hit some of his shots,none-none-half,none-half-none,13,4,6348,NA
A2DCLIBGQV2ZMT,English,all advances,midnight,grey,darkorange,Player C will advance,none-none-none,none-none-none,12,1,5259,NA
A2DCLIBGQV2ZMT,English,all advances,midnight,lightorange,lightblue,No player hit all of his shots,all-all-all,all-all-all,15,1,4750,NA
A2DCLIBGQV2ZMT,English,all advances,wheat,lavender,purple,All of the players will advance,none-none-all,all-none-none,14,2,4707,NA
A2DCLIBGQV2ZMT,English,all advances,yellow,tan,darkorange,Every player hit all of his shots,half-half-half,half-half-half,17,1,7526,NA
A2DCLIBGQV2ZMT,English,all advances,royalblue,tan,pink,Two players will advance,none-none-none,none-none-none,16,1,5447,NA
A2DCLIBGQV2ZMT,English,all advances,midnight,brown,seafoam,Every player hit none of his shots,all-all-all,all-all-all,19,3,3934,NA
A2DCLIBGQV2ZMT,English,all advances,darkorange,lavender,lightorange,Exactly one player hit all of his shots,none-none-half,half-none-none,18,2,5893,NA
A2DCLIBGQV2ZMT,English,all advances,wheat,lightorange,darkorange,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8066,yes
A2DCLIBGQV2ZMT,English,all advances,wheat,seafoam,midnight,Player C messed up,all-all-none,all-all-none,-3,6,20098,yes
A2DCLIBGQV2ZMT,English,all advances,midnight,lavender,tan,Player B will advance to the next round,all-few-none,all-few-none,-2,2,12947,yes
A1QRWMTTQCLVY7,English,all advances,midnight,seafoam,lightblue,All the players will advance,none-all-all,all-all-none,24,1,4322,NA
A1QRWMTTQCLVY7,English,all advances,lightorange,pink,tan,Player B will be disappointed,none-none-none,none-none-none,25,7,2556,NA
A1QRWMTTQCLVY7,English,all advances,wheat,lavender,midnight,Player C made shots,none-half-all,half-all-none,26,1,4658,NA
A1QRWMTTQCLVY7,English,all advances,brown,lightorange,midnight,Every player hit some of his shots,none-none-half,half-none-none,27,1,3727,NA
A1QRWMTTQCLVY7,English,all advances,pink,grey,brown,No player hit some of his shots,all-all-all,all-all-all,20,7,5393,NA
A1QRWMTTQCLVY7,English,all advances,grey,royalblue,lightorange,No player hit none of his shots,none-half-all,all-none-half,21,1,5828,NA
A1QRWMTTQCLVY7,English,all advances,lavender,seafoam,lightorange,Three players will advance,all-all-all,all-all-all,22,7,2982,NA
A1QRWMTTQCLVY7,English,all advances,wheat,brown,royalblue,Player C will be pleased,all-all-all,all-all-all,23,7,4756,NA
A1QRWMTTQCLVY7,English,all advances,grey,darkorange,pink,Exactly one player hit some of his shots,none-half-half,half-none-half,28,1,3984,NA
A1QRWMTTQCLVY7,English,all advances,seafoam,wheat,brown,Every player hit all of his shots,none-none-all,none-all-none,1,1,3479,NA
A1QRWMTTQCLVY7,English,all advances,brown,grey,lavender,Player A made shots,none-none-all,none-all-none,0,1,3478,NA
A1QRWMTTQCLVY7,English,all advances,wheat,yellow,brown,No player hit all of his shots,none-half-half,half-none-half,3,7,9500,NA
A1QRWMTTQCLVY7,English,all advances,tan,wheat,midnight,Player B made shots,half-all-all,all-all-half,2,7,3399,NA
A1QRWMTTQCLVY7,English,all advances,pink,lavender,grey,Player B will advance,half-all-all,all-all-half,5,7,3747,NA
A1QRWMTTQCLVY7,English,all advances,grey,lightorange,yellow,Player B will be pleased,half-half-all,half-half-all,4,1,3200,NA
A1QRWMTTQCLVY7,English,all advances,seafoam,lavender,pink,All of the players will advance,none-none-half,half-none-none,7,1,3012,NA
A1QRWMTTQCLVY7,English,all advances,brown,pink,yellow,Two players will advance,none-none-half,half-none-none,6,1,3299,NA
A1QRWMTTQCLVY7,English,all advances,grey,brown,royalblue,Every player hit none of his shots,none-none-none,none-none-none,9,7,4252,NA
A1QRWMTTQCLVY7,English,all advances,brown,wheat,tan,Player A will be disappointed,half-half-half,half-half-half,8,7,4640,NA
A1QRWMTTQCLVY7,English,all advances,lavender,darkorange,wheat,Exactly one player hit none of his shots,none-none-half,half-none-none,11,1,5777,NA
A1QRWMTTQCLVY7,English,all advances,wheat,darkorange,tan,Player C will be disappointed,half-half-half,half-half-half,10,7,3152,NA
A1QRWMTTQCLVY7,English,all advances,pink,royalblue,wheat,Most of the players will advance,none-all-all,none-all-all,13,7,3804,NA
A1QRWMTTQCLVY7,English,all advances,brown,darkorange,grey,None of the players will advance,none-none-half,half-none-none,12,7,3458,NA
A1QRWMTTQCLVY7,English,all advances,lightorange,yellow,wheat,Exactly one player hit all of his shots,none-half-all,half-none-all,15,7,7126,NA
A1QRWMTTQCLVY7,English,all advances,lavender,purple,brown,Player A will advance,none-none-half,none-none-half,14,1,5266,NA
A1QRWMTTQCLVY7,English,all advances,yellow,purple,lightblue,Player A will be pleased,none-all-all,all-none-all,17,7,4112,NA
A1QRWMTTQCLVY7,English,all advances,seafoam,wheat,darkorange,Player C will advance,none-half-half,half-none-half,16,1,2636,NA
A1QRWMTTQCLVY7,English,all advances,midnight,lightblue,purple,One player will advance,half-half-all,half-half-all,19,7,3816,NA
A1QRWMTTQCLVY7,English,all advances,lightblue,seafoam,yellow,At least one player will advance,none-half-half,half-none-half,18,1,3776,NA
A1QRWMTTQCLVY7,English,all advances,midnight,wheat,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8371,yes
A1QRWMTTQCLVY7,English,all advances,royalblue,wheat,midnight,Player C messed up,all-all-none,all-all-none,-3,7,10137,yes
A1QRWMTTQCLVY7,English,all advances,tan,royalblue,grey,Player B will advance to the next round,all-few-none,all-few-none,-2,1,6812,yes
A2AZMTZISHIX2C,english,any advances,royalblue,lightblue,pink,No player hit none of his shots,half-half-all,all-half-half,24,7,6070,NA
A2AZMTZISHIX2C,english,any advances,tan,lavender,seafoam,Exactly one player hit none of his shots,none-none-half,none-none-half,25,1,5719,NA
A2AZMTZISHIX2C,english,any advances,lightblue,pink,lightorange,Three players will advance,half-half-half,half-half-half,26,7,3682,NA
A2AZMTZISHIX2C,english,any advances,brown,purple,royalblue,Player B will be pleased,half-all-all,half-all-all,27,6,4896,NA
A2AZMTZISHIX2C,english,any advances,midnight,grey,lightblue,Exactly one player hit some of his shots,none-half-half,half-half-none,20,1,5435,NA
A2AZMTZISHIX2C,english,any advances,midnight,lavender,pink,Exactly one player hit all of his shots,none-half-all,all-none-half,21,7,8617,NA
A2AZMTZISHIX2C,english,any advances,grey,tan,royalblue,At least one player will advance,half-all-all,all-half-all,22,7,4729,NA
A2AZMTZISHIX2C,english,any advances,darkorange,royalblue,midnight,Every player hit all of his shots,none-none-all,none-none-all,23,1,3643,NA
A2AZMTZISHIX2C,english,any advances,purple,royalblue,lightorange,Player B will advance,none-none-all,none-none-all,28,1,3830,NA
A2AZMTZISHIX2C,english,any advances,lavender,darkorange,purple,Player C will advance,half-half-all,all-half-half,1,7,5499,NA
A2AZMTZISHIX2C,english,any advances,lavender,yellow,lightblue,Player C will be disappointed,all-all-all,all-all-all,0,1,8074,NA
A2AZMTZISHIX2C,english,any advances,lavender,lightorange,brown,Player A will advance,none-none-half,half-none-none,3,7,4617,NA
A2AZMTZISHIX2C,english,any advances,brown,lavender,grey,Every player hit some of his shots,none-none-none,none-none-none,2,1,6591,NA
A2AZMTZISHIX2C,english,any advances,brown,wheat,purple,All of the players will advance,none-none-half,half-none-none,5,1,3924,NA
A2AZMTZISHIX2C,english,any advances,purple,yellow,pink,Player B made shots,none-half-all,all-none-half,4,1,6028,NA
A2AZMTZISHIX2C,english,any advances,royalblue,seafoam,lightblue,Player C made shots,none-all-all,none-all-all,7,6,7131,NA
A2AZMTZISHIX2C,english,any advances,lightorange,grey,lightblue,Most of the players will advance,none-half-all,none-all-half,6,6,5490,NA
A2AZMTZISHIX2C,english,any advances,brown,lavender,grey,Player A will be pleased,none-none-half,half-none-none,9,6,5686,NA
A2AZMTZISHIX2C,english,any advances,midnight,purple,grey,No player hit all of his shots,half-half-all,all-half-half,8,1,5981,NA
A2AZMTZISHIX2C,english,any advances,royalblue,lavender,purple,Player A will be disappointed,none-half-half,half-none-half,11,3,5440,NA
A2AZMTZISHIX2C,english,any advances,lavender,royalblue,grey,Player C will be pleased,half-half-half,half-half-half,10,4,6034,NA
A2AZMTZISHIX2C,english,any advances,purple,midnight,tan,Player A made shots,none-all-all,all-all-none,13,7,5580,NA
A2AZMTZISHIX2C,english,any advances,lightblue,tan,yellow,Player B will be disappointed,none-all-all,all-all-none,12,2,7370,NA
A2AZMTZISHIX2C,english,any advances,lightblue,wheat,darkorange,Every player hit none of his shots,none-half-half,half-none-half,15,1,6053,NA
A2AZMTZISHIX2C,english,any advances,yellow,purple,lavender,Two players will advance,half-all-all,half-all-all,14,1,4717,NA
A2AZMTZISHIX2C,english,any advances,midnight,brown,purple,None of the players will advance,none-none-none,none-none-none,17,7,4500,NA
A2AZMTZISHIX2C,english,any advances,midnight,tan,grey,All the players will advance,none-half-half,none-half-half,16,1,4568,NA
A2AZMTZISHIX2C,english,any advances,seafoam,lightblue,grey,No player hit some of his shots,none-half-all,all-none-half,19,1,6129,NA
A2AZMTZISHIX2C,english,any advances,pink,yellow,lightorange,One player will advance,half-half-half,half-half-half,18,1,4119,NA
A2AZMTZISHIX2C,english,any advances,royalblue,lightblue,brown,Player A was the star player of the round,most-none-all,most-none-all,-1,1,13656,yes
A2AZMTZISHIX2C,english,any advances,brown,lightblue,yellow,Player C messed up,all-all-none,all-all-none,-3,6,21634,yes
A2AZMTZISHIX2C,english,any advances,darkorange,pink,wheat,Player B will advance to the next round,all-few-none,all-few-none,-2,7,57579,no
A1S88VQY8G8CNC,english,all advances,pink,seafoam,brown,Every player hit none of his shots,none-none-none,none-none-none,24,7,5784,NA
A1S88VQY8G8CNC,english,all advances,purple,yellow,lightorange,Player B made shots,none-half-all,none-all-half,25,5,5880,NA
A1S88VQY8G8CNC,english,all advances,tan,pink,seafoam,Player B will be pleased,half-all-all,all-half-all,26,3,4437,NA
A1S88VQY8G8CNC,english,all advances,yellow,seafoam,brown,No player hit none of his shots,none-none-half,none-half-none,27,7,4004,NA
A1S88VQY8G8CNC,english,all advances,wheat,lightblue,lavender,Player A will be disappointed,none-half-half,none-half-half,20,7,4414,NA
A1S88VQY8G8CNC,english,all advances,lavender,grey,yellow,Player B will be disappointed,none-none-none,none-none-none,21,7,3678,NA
